"gbifid","species","decimallatitude","decimallongitude","taxonkey"
1094484620,"Gazella gazella",31.76,35.08,"5220154"
1094484622,"Gazella gazella",32.14,35.09,"5220154"
1094484625,"Gazella gazella",32.31,35.06,"5220154"
1094484628,"Gazella gazella",31.76,35.08,"5220154"
1094484635,"Gazella gazella",31.48,35.08,"5220154"
1094484736,"Gazella gazella",31.95,35.35,"5220154"
1094484744,"Gazella gazella",33.06,35.74,"5220154"
1094484745,"Gazella gazella",32.91,35.75,"5220154"
1094484748,"Gazella gazella",32.91,35.75,"5220154"
1094484749,"Gazella gazella",31.95,35.35,"5220154"
1094484756,"Gazella gazella",32.89,35.74,"5220154"
1094484758,"Gazella gazella",32.91,35.75,"5220154"
1094484761,"Gazella gazella",33.04,35.71,"5220154"
1094484762,"Gazella gazella",32.91,35.75,"5220154"
1094484763,"Gazella gazella",33.07,35.76,"5220154"
1320383125,"Rhinolophus mehelyi",32.18,-9.25,"2432667"
665836608,"Rhinolophus mehelyi",30.916667,29.533333,"7261952"
665836609,"Rhinolophus mehelyi",30.916667,29.533333,"7261952"
891103326,"Panthera leo",-19.434813,29.601725,"5219404"
891110660,"Panthera leo",-2.589822,34.766518,"5219404"
891128143,"Panthera leo",-28.383282,31.874584,"5219404"
919427505,"Tayassu pecari",0.05978,-79.12227,"2440993"
1562929527,"Panthera leo",-2.32682,34.748448,"5219411"
1562929565,"Panthera leo",-2.31292,34.923992,"5219411"
665904478,"Panthera leo",-13.066666,31.816667,"5219404"
665840959,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840960,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840961,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840962,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840963,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840964,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840965,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840966,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840968,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840969,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840970,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840971,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840972,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840973,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840974,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840975,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840976,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840977,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840978,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840979,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840980,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840981,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840982,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840983,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840984,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840985,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840986,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840987,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840988,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840989,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840990,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840991,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840992,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840993,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840994,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840995,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840996,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840997,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840998,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665840999,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841000,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841001,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841002,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841003,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841004,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841005,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841006,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841007,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841008,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841009,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841010,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841011,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841014,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841016,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841017,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841018,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841019,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841020,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841021,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841022,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841023,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841024,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841025,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841027,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841028,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841029,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841030,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841031,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841032,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841033,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841034,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841035,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841036,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841037,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841038,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841039,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841040,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841041,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841042,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841043,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841044,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841046,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841048,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841050,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841051,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841052,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841053,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841054,"Rhinolophus mehelyi",30.916667,29.533333,"7261952"
665841055,"Rhinolophus mehelyi",30.916667,29.533333,"7261952"
665841056,"Rhinolophus mehelyi",30.916667,29.533333,"7261952"
665841057,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841058,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841059,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841060,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841061,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841062,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841063,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841064,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841065,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841066,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841067,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841068,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841069,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841071,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841072,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841073,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841074,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841075,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841076,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841077,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841078,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841079,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841080,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841081,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841082,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841083,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841084,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841085,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841086,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841087,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841088,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841089,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841090,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841091,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841092,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841093,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841094,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841095,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841096,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841097,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841098,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841099,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841100,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841101,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841102,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841103,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841104,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841105,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841106,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841107,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841109,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841111,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841113,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841114,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841115,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841116,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841117,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841118,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841119,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841120,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841121,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841122,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841123,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841124,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841125,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841126,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841127,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841128,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841129,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841130,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841131,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841132,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841133,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841134,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841135,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841136,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841137,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841139,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841141,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841143,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841145,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841147,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841149,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841151,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841152,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841153,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841154,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841155,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841156,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841157,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841158,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841159,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841160,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841161,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841162,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841163,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841164,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841165,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841166,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841167,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841168,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841169,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841170,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841171,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841172,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841173,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841174,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841175,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841176,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841177,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841178,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841179,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841180,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841181,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841182,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841183,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841184,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841185,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841186,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841187,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841188,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841190,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841192,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841193,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841194,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841195,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841196,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841197,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841198,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841199,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841200,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841201,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841202,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841203,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841204,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841205,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841206,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841207,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841208,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841209,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841210,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665841214,"Rhinolophus mehelyi",29.983333,31.133333,"7261952"
665881581,"Rhinolophus mehelyi",29.74704,51.53016,"2432667"
665881582,"Rhinolophus mehelyi",29.74704,51.53016,"2432667"
665881583,"Rhinolophus mehelyi",29.74704,51.53016,"2432667"
665881584,"Rhinolophus mehelyi",29.74704,51.53016,"2432667"
665881585,"Rhinolophus mehelyi",29.74704,51.53016,"2432667"
665881586,"Rhinolophus mehelyi",29.74704,51.53016,"2432667"
665881588,"Rhinolophus mehelyi",29.74704,51.53016,"2432667"
665881589,"Rhinolophus mehelyi",29.74704,51.53016,"2432667"
665881590,"Rhinolophus mehelyi",29.74704,51.53016,"2432667"
665881591,"Rhinolophus mehelyi",29.74704,51.53016,"2432667"
665881592,"Rhinolophus mehelyi",29.74704,51.53016,"2432667"
665881593,"Rhinolophus mehelyi",29.74704,51.53016,"2432667"
665881594,"Rhinolophus mehelyi",29.74704,51.53016,"2432667"
665881606,"Rhinolophus mehelyi",29.74704,51.53016,"2432667"
1262399105,"Rhinolophus mehelyi",40.727222,8.560278,"2432667"
684504235,"Nyctalus lasiopterus",48.640245,19.484228,"5218525"
925601902,"Nyctalus lasiopterus",41.58215,24.395921,"5218525"
925601905,"Nyctalus lasiopterus",41.58215,24.395921,"5218525"
925601954,"Nyctalus lasiopterus",41.58215,24.395921,"5218525"
690965411,"Nyctalus lasiopterus",43.43186,16.87098,"5218525"
243790360,"Nyctalus lasiopterus",40.710999,-4.319,"5218525"
686412699,"Reithrodontomys raviventris",37.9743652012621,-122.377318592442,"8771019"
1262399124,"Rhinolophus mehelyi",40.727222,8.560278,"2432667"
1318275114,"Rhinolophus mehelyi",35.77,-5.93,"2432667"
1318293485,"Rhinolophus mehelyi",32.18,-9.25,"2432667"
1318332991,"Rhinolophus mehelyi",35.77,-5.93,"2432667"
1318344398,"Rhinolophus mehelyi",35.77,-5.93,"2432667"
665747795,"Rhinolophus mehelyi",36.95444,9.03875,"2432667"
243790377,"Rhinolophus mehelyi",38.431999,-4.288,"2432667"
243790378,"Rhinolophus mehelyi",39.359001,-5.013,"2432667"
243790379,"Rhinolophus mehelyi",38.431999,-4.288,"2432667"
1318019589,"Panthera leo",-19.87,21.03,"5219404"
197235010,"Thylogale brunii",-4.533,152.95,"2440170"
197235096,"Thylogale brunii",-4.453,152.938,"2440170"
197235941,"Thylogale brunii",-4.503,152.938,"2440170"
197235993,"Thylogale brunii",-4.42,152.947,"2440170"
1101186261,"Thylogale brunii",-8.433,147.333,"2440170"
1101186284,"Thylogale brunii",-8.433,147.333,"2440170"
1101187726,"Thylogale brunii",-4.583,141.25,"2440170"
1101187733,"Thylogale brunii",-4.583,141.25,"2440170"
1101187756,"Thylogale brunii",-4.583,141.25,"2440170"
1101189124,"Thylogale brunii",-6.666,145,"2440170"
1101190428,"Thylogale brunii",-3.416,142.15,"2440170"
1101195988,"Thylogale brunii",-5.966,150.716,"2440170"
1101203281,"Thylogale brunii",-4.583,141.083,"2440170"
1453595493,"Phascogale pirata",-12.599685,132.426802,"5787762"
1453596696,"Phascogale pirata",-12.672479,132.435286,"5787762"
1453626013,"Phascogale pirata",-12.898584,132.518202,"5787762"
1453669679,"Phascogale pirata",-11.38958,132.35219,"5787762"
1453674427,"Phascogale pirata",-12.665,132.86,"5787762"
1453677029,"Phascogale pirata",-12.56,132.70194,"5787762"
1453679549,"Phascogale pirata",-12.418,132.95306,"5787762"
1453689219,"Phascogale pirata",-12.921,132.54083,"5787762"
1453708819,"Phascogale pirata",-15.531855,136.567877,"5787762"
1453715640,"Phascogale pirata",-12.60238,132.73871,"5787762"
1453723435,"Phascogale pirata",-12.66955,132.86036,"5787762"
1453723831,"Phascogale pirata",-12.92215,132.54295,"5787762"
1453725766,"Phascogale pirata",-13.51488,132.57848,"5787762"
1101186519,"Thylogale calabyi",-8.433,147.333,"2440163"
1101186522,"Thylogale calabyi",-8.433,147.333,"2440163"
1101186525,"Thylogale calabyi",-8.433,147.333,"2440163"
1101186532,"Thylogale calabyi",-8.433,147.333,"2440163"
1101186534,"Thylogale calabyi",-8.433,147.333,"2440163"
1101186553,"Thylogale calabyi",-8.433,147.333,"2440163"
1101186560,"Thylogale calabyi",-8.433,147.333,"2440163"
1101186569,"Thylogale calabyi",-8.433,147.333,"2440163"
1101186574,"Thylogale calabyi",-8.433,147.333,"2440163"
1101186577,"Thylogale calabyi",-8.433,147.333,"2440163"
1101186581,"Thylogale calabyi",-8.433,147.333,"2440163"
1101218366,"Thylogale calabyi",-5.866,142.916,"2440163"
1101218369,"Thylogale calabyi",-5.866,142.916,"2440163"
1101218372,"Thylogale calabyi",-5.866,142.916,"2440163"
583514000,"Reithrodontomys raviventris",38.1537631864385,-122.397082408687,"9143946"
583514004,"Reithrodontomys raviventris",38.1478629712593,-122.438323268549,"9143946"
583514007,"Reithrodontomys raviventris",38.1518228225821,-122.446093497752,"9143946"
583514010,"Reithrodontomys raviventris",38.1518228225821,-122.446093497752,"9143946"
583514029,"Reithrodontomys raviventris",37.4325417490407,-122.06352546753,"8771019"
583514033,"Reithrodontomys raviventris",37.4325417490407,-122.06352546753,"8771019"
583514036,"Reithrodontomys raviventris",37.4325417490407,-122.06352546753,"8771019"
583514040,"Reithrodontomys raviventris",37.4325417490407,-122.06352546753,"8771019"
583514043,"Reithrodontomys raviventris",37.4325417490407,-122.06352546753,"8771019"
583514047,"Reithrodontomys raviventris",37.4325417490407,-122.06352546753,"8771019"
583514050,"Reithrodontomys raviventris",37.4325417490407,-122.06352546753,"8771019"
583514053,"Reithrodontomys raviventris",37.4325417490407,-122.06352546753,"8771019"
583514056,"Reithrodontomys raviventris",37.4325417490407,-122.06352546753,"8771019"
583514060,"Reithrodontomys raviventris",37.4325417490407,-122.06352546753,"8771019"
583514064,"Reithrodontomys raviventris",37.4325417490407,-122.06352546753,"8771019"
583514067,"Reithrodontomys raviventris",37.4325417490407,-122.06352546753,"8771019"
583514071,"Reithrodontomys raviventris",37.4325417490407,-122.06352546753,"8771019"
583514075,"Reithrodontomys raviventris",37.4325417490407,-122.06352546753,"8771019"
919431388,"Tayassu pecari",0.25,-79.8333,"2440993"
583536674,"Reithrodontomys raviventris",38.1192399990835,-122.45662,"2437867"
1656631922,"Reithrodontomys raviventris",38.032815,-122.098683,"9143946"
1453756721,"Phascogale pirata",-11.6558,130.6684,"5787762"
1453760888,"Phascogale pirata",-11.6884,131.1485,"5787762"
1453771964,"Phascogale pirata",-13.06798,132.77556,"5787762"
1453772290,"Phascogale pirata",-12.91244,132.55861,"5787762"
1453774897,"Phascogale pirata",-12.92949,132.59479,"5787762"
1453823371,"Phascogale pirata",-12.648584,132.717866,"5787762"
1453823405,"Phascogale pirata",-12.748583,132.867898,"5787762"
1453823464,"Phascogale pirata",-12.665283,132.901198,"5787762"
1453823481,"Phascogale pirata",-12.998581,133.001198,"5787762"
1453823501,"Phascogale pirata",-12.315283,133.051195,"5787762"
1453844981,"Phascogale pirata",-12.648583,132.884528,"5787762"
1453883654,"Phascogale pirata",-12.648583,132.884528,"5787762"
1453884087,"Phascogale pirata",-12.748583,132.867898,"5787762"
1453884104,"Phascogale pirata",-12.665283,132.901198,"5787762"
1453884123,"Phascogale pirata",-12.998581,133.001198,"5787762"
1453884132,"Phascogale pirata",-12.315283,133.051195,"5787762"
1453884545,"Phascogale pirata",-15.597955,136.550508,"5787762"
1453884563,"Phascogale pirata",-15.531855,136.567877,"5787762"
1453887686,"Phascogale pirata",-11.679848,131.107678,"5787762"
1453893903,"Phascogale pirata",-11.52891,130.54109,"5787762"
1454090337,"Phascogale pirata",-12.610902,132.351401,"5787762"
1454096332,"Phascogale pirata",-12.714285,132.364403,"5787762"
1454096343,"Phascogale pirata",-12.666185,132.414102,"5787762"
1454115409,"Phascogale pirata",-15.597955,136.550508,"5787762"
1454115425,"Phascogale pirata",-11.13,132.14,"5787762"
1454297081,"Phascogale pirata",-11.52891,130.54109,"5787762"
1454340187,"Phascogale pirata",-13.1166,130.788,"5787762"
1454341341,"Phascogale pirata",-13.1167,130.8167,"5787762"
1454341671,"Phascogale pirata",-11.731889,130.85122,"5787762"
1454346053,"Phascogale pirata",-13.58451,131.45497,"5787762"
1454351160,"Phascogale pirata",-13.2455,131.108192,"5787762"
1454368745,"Phascogale pirata",-12.648584,132.717866,"5787762"
1317341039,"Rhinolophus mehelyi",35.77,-5.93,"2432667"
1317427868,"Rhinolophus mehelyi",35.77,-5.93,"2432667"
1317463870,"Rhinolophus mehelyi",35.77,-5.93,"2432667"
1317499760,"Rhinolophus mehelyi",32.18,-9.25,"2432667"
1317599384,"Rhinolophus mehelyi",32.18,-9.25,"2432667"
1317692981,"Rhinolophus mehelyi",32.18,-9.25,"2432667"
1317746653,"Rhinolophus mehelyi",35.77,-5.93,"2432667"
1317804809,"Rhinolophus mehelyi",35.77,-5.93,"2432667"
919435588,"Tayassu pecari",0.39638,-79.47747,"2440993"
925602043,"Nyctalus lasiopterus",41.582067,24.395985,"5218525"
925602135,"Nyctalus lasiopterus",41.582178,24.395607,"5218525"
925602365,"Nyctalus lasiopterus",41.574263,24.404858,"5218525"
925602366,"Nyctalus lasiopterus",41.574263,24.404858,"5218525"
164951022,"Nyctalus lasiopterus",38.52,-0.99,"5218525"
164951025,"Nyctalus lasiopterus",42.049999,-2.94,"5218525"
164951026,"Nyctalus lasiopterus",42.139999,-3.06,"5218525"
164951027,"Nyctalus lasiopterus",42.32,-3.06,"5218525"
164951028,"Nyctalus lasiopterus",42.860001,-3.18,"5218525"
164951030,"Nyctalus lasiopterus",42.860001,-3.31,"5218525"
164951031,"Nyctalus lasiopterus",41.049999,-3.77,"5218525"
164951032,"Nyctalus lasiopterus",40.779999,-4.01,"5218525"
164951033,"Nyctalus lasiopterus",40.869999,-4.01,"5218525"
164951034,"Nyctalus lasiopterus",40.689999,-4.24,"5218525"
164951035,"Nyctalus lasiopterus",42.759998,-4.28,"5218525"
164951036,"Nyctalus lasiopterus",42.849998,-4.29,"5218525"
164951037,"Nyctalus lasiopterus",43.02,-4.78,"5218525"
164951038,"Nyctalus lasiopterus",40.32,-4.82,"5218525"
164951039,"Nyctalus lasiopterus",36.619999,-5.29,"5218525"
164951040,"Nyctalus lasiopterus",43.009998,-5.39,"5218525"
164951041,"Nyctalus lasiopterus",36.52,-5.51,"5218525"
164951042,"Nyctalus lasiopterus",36.52,-5.62,"5218525"
164951043,"Nyctalus lasiopterus",40.299999,-5.88,"5218525"
1321749772,"Rhinolophus mehelyi",35.77,-5.93,"2432667"
1321883212,"Rhinolophus mehelyi",35.77,-5.93,"2432667"
1322095220,"Rhinolophus mehelyi",35.77,-5.93,"2432667"
